State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Barley,17,15
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Gram,34,29
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Khesari,4579,3567
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Linseed,3,1
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Masoor,298,187
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Peas & beans (Pulses),359,255
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Rapeseed &Mustard,2282,2311
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Wheat,2357,4749
West Bengal,24 PARAGANAS SOUTH,2012,SUMMER,Groundnut,156,149
West Bengal,24 PARAGANAS SOUTH,2012,SUMMER,Maize,305,634
West Bengal,24 PARAGANAS SOUTH,2012,SUMMER,Moong(Green Gram),9828,6448
West Bengal,24 PARAGANAS SOUTH,2012,SUMMER,Rice,67424,225880
West Bengal,24 PARAGANAS SOUTH,2012,SUMMER,Sesamum,1265,1142
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Arecanut,905,1295
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Dry chillies,4847,10715
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Potato,2798,49465
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Sugarcane,56,6184
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Turmeric,648,2050
West Bengal,24 PARAGANAS SOUTH,2012,WINTER,Rice,324295,569092
West Bengal,24 PARAGANAS SOUTH,2013,AUTUMN,Rice,4374,9064
West Bengal,24 PARAGANAS SOUTH,2013,KHARIF,Cotton(lint),735,1213
West Bengal,24 PARAGANAS SOUTH,2013,KHARIF,Dry ginger,220,270
West Bengal,24 PARAGANAS SOUTH,2013,KHARIF,Jute,1286,15959
West Bengal,24 PARAGANAS SOUTH,2013,KHARIF,Sunflower,6988,6974
West Bengal,24 PARAGANAS SOUTH,2013,KHARIF,Urad,264,232
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Arhar/Tur,50,103
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Gram,217,202
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Khesari,3516,4008
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Linseed,158,37
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Masoor,320,253
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Peas & beans (Pulses),1165,903
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Rapeseed &Mustard,1478,1031
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Wheat,402,565
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Groundnut,156,148
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Maize,290,606
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Moong(Green Gram),7365,3167
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Rice,70032,189306
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Sesamum,1373,1631
West Bengal,24 PARAGANAS SOUTH,2013,ANNUAL,Arecanut,915,1295
West Bengal,24 PARAGANAS SOUTH,2013,ANNUAL,Dry chillies,4847,10715
West Bengal,24 PARAGANAS SOUTH,2013,ANNUAL,Potato,2587,47973
West Bengal,24 PARAGANAS SOUTH,2013,ANNUAL,Sugarcane,19,1667
West Bengal,24 PARAGANAS SOUTH,2013,ANNUAL,Turmeric,648,2050
West Bengal,24 PARAGANAS SOUTH,2013,WINTER,Rice,341567,721518
West Bengal,24 PARAGANAS SOUTH,2014,AUTUMN,Rice,3375,7686
West Bengal,24 PARAGANAS SOUTH,2014,KHARIF,Cotton(lint),457,832
West Bengal,24 PARAGANAS SOUTH,2014,KHARIF,Jute,2521,30857
West Bengal,24 PARAGANAS SOUTH,2014,KHARIF,Sunflower,1168,1849
West Bengal,24 PARAGANAS SOUTH,2014,KHARIF,Urad,213,151
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Arhar/Tur,50,66
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Gram,239,245
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Khesari,3774,4163
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Linseed,77,35
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Masoor,266,139
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Peas & beans (Pulses),1442,1869
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Potato,3008,63657
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Rapeseed &Mustard,4507,5636
West Bengal,24 PARAGANAS SOUTH,2014,RABI,Wheat,2111,4388
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Groundnut,162,154
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Maize,314,426
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Moong(Green Gram),8177,3706
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Rice,66402,176732
West Bengal,24 PARAGANAS SOUTH,2014,SUMMER,Sesamum,3422,5416
West Bengal,24 PARAGANAS SOUTH,2014,ANNUAL,Sugarcane,76,3579
West Bengal,24 PARAGANAS SOUTH,2014,WINTER,Rice,314183,620950
West Bengal,24 PARAGANAS SOUTH,2015,AUTUMN,Maize,53,134
West Bengal,24 PARAGANAS SOUTH,2015,AUTUMN,Rice,5755,11330
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Cotton(lint),596,1025
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Jute,2044,23608
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Mesta,46,446
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Sunflower,4253,4538
West Bengal,24 PARAGANAS SOUTH,2015,KHARIF,Urad,117,87
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Arhar/Tur,455,740
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Gram,462,424
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Khesari,3374,4736
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Linseed,160,75
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Masoor,875,599
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Peas & beans (Pulses),1186,1498
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Potato,7274,185908
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Rapeseed &Mustard,2834,5901
West Bengal,24 PARAGANAS SOUTH,2015,RABI,Wheat,2549,6519
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Groundnut,148,133
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Maize,321,659
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Moong(Green Gram),9328,6468
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Rice,68304,216360
West Bengal,24 PARAGANAS SOUTH,2015,SUMMER,Sesamum,2596,2432
West Bengal,24 PARAGANAS SOUTH,2015,ANNUAL,Sugarcane,28,2273
West Bengal,24 PARAGANAS SOUTH,2015,WINTER,Rice,297915,628668
West Bengal,24 PARAGANAS SOUTH,2016,AUTUMN,Rice,7396,17323
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Cotton(lint),75,345
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Jute,3310,42401
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Sunflower,4787,5270
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Urad,289,191
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Arhar/Tur,436,195
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Gram,594,632
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Khesari,4048,3206
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Linseed,160,56
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Masoor,1300,707
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Peas & beans (Pulses),938,825
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Potato,7969,188767
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Rapeseed &Mustard,5035,2709
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Wheat,2470,7560
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Maize,195,278
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Moong(Green Gram),11552,7001
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Rice,67579,215172
West Bengal,24 PARAGANAS SOUTH,2016,SUMMER,Sesamum,2794,2987
West Bengal,24 PARAGANAS SOUTH,2016,ANNUAL,Sugarcane,86,7368
West Bengal,24 PARAGANAS SOUTH,2016,WINTER,Rice,313946,670597
West Bengal,24 PARAGANAS SOUTH,2017,AUTUMN,Rice,3887,8958
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Cotton(lint),284,1278
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Jute,2554,49392
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Sunflower,4945,6082
West Bengal,24 PARAGANAS SOUTH,2017,KHARIF,Urad,70,47
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Arhar/Tur,514,721
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Gram,597,630
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Khesari,6050,6653
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Linseed,162,64
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Masoor,1207,1181
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Peas & beans (Pulses),968,1138
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Potato,3344,80025
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Rapeseed &Mustard,5538,8191
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Wheat,3388,9894
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Groundnut,27,79
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Maize,197,515
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Moong(Green Gram),13756,8432
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Rice,60283,181321
West Bengal,24 PARAGANAS SOUTH,2017,SUMMER,Sesamum,2449,2604
West Bengal,24 PARAGANAS SOUTH,2017,ANNUAL,Sugarcane,74,7498
West Bengal,24 PARAGANAS SOUTH,2017,WINTER,Rice,314185,714056
West Bengal,24 PARAGANAS SOUTH,2018,AUTUMN,Rice,4033,10921
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Cotton(lint),287,1079
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Jute,1494,31600
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Sunflower,4437,5888
West Bengal,24 PARAGANAS SOUTH,2018,KHARIF,Urad,535,430
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Arhar/Tur,437,680
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Gram,646,719
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Khesari,6061,7008
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Linseed,144,59
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Masoor,1023,1152
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Peas & beans (Pulses),1127,1303
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Potato,2939,85489
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Rapeseed &Mustard,4646,6477
West Bengal,24 PARAGANAS SOUTH,2018,RABI,Wheat,3479,9881
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Groundnut,19,56
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Maize,237,483
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Moong(Green Gram),14367,8535
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Rice,72967,231508
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Sesamum,2684,3384
West Bengal,24 PARAGANAS SOUTH,2018,ANNUAL,Sugarcane,27,2706
West Bengal,24 PARAGANAS SOUTH,2018,WINTER,Rice,316815,747982
West Bengal,24 PARAGANAS SOUTH,2019,AUTUMN,Rice,5050,12760
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Cotton(lint),615,1574
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Jute,527,10997
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Sunflower,4723,5894
West Bengal,24 PARAGANAS SOUTH,2019,KHARIF,Urad,600,470
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Arhar/Tur,514,884
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Gram,676,761
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Khesari,6702,7762
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Linseed,208,100
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Masoor,1295,818
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Peas & beans (Pulses),1526,1827
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Potato,1596,39015
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Rapeseed &Mustard,6187,7815
West Bengal,24 PARAGANAS SOUTH,2019,RABI,Wheat,3868,11375
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Groundnut,23,50
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Maize,251,552
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Moong(Green Gram),19457,11399
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Rice,63392,211431
West Bengal,24 PARAGANAS SOUTH,2019,SUMMER,Sesamum,2974,3374
West Bengal,24 PARAGANAS SOUTH,2019,ANNUAL,Sugarcane,26,2419
West Bengal,24 PARAGANAS SOUTH,2019,WINTER,Rice,325501,794541
West Bengal,BANKURA,2009,AUTUMN,Rice,19366,53030
West Bengal,BANKURA,2009,KHARIF,Bajra,18,10
West Bengal,BANKURA,2009,KHARIF,Dry ginger,184,325
West Bengal,BANKURA,2009,KHARIF,Jowar,27,15
West Bengal,BANKURA,2009,KHARIF,Jute,295,5251
West Bengal,BANKURA,2009,KHARIF,Maize,611,1087
West Bengal,BANKURA,2009,KHARIF,Mesta,3,2
West Bengal,BANKURA,2009,KHARIF,Moong(Green Gram),25,6
West Bengal,BANKURA,2009,KHARIF,Niger seed,55,14
West Bengal,BANKURA,2009,KHARIF,Other Kharif pulses,15,6
West Bengal,BANKURA,2009,KHARIF,Ragi,20,7
West Bengal,BANKURA,2009,KHARIF,Small millets,205,123
West Bengal,BANKURA,2009,KHARIF,Soyabean,7,3
West Bengal,BANKURA,2009,KHARIF,Sunflower,47,64
West Bengal,BANKURA,2009,KHARIF,Urad,4,2
West Bengal,BANKURA,2009,RABI,Arhar/Tur,2,2
West Bengal,BANKURA,2009,RABI,Gram,92,148
West Bengal,BANKURA,2009,RABI,Horse-gram,52,11
West Bengal,BANKURA,2009,RABI,Linseed,5,1
West Bengal,BANKURA,2009,RABI,Masoor,192,149
West Bengal,BANKURA,2009,RABI,Moong(Green Gram),25,12
West Bengal,BANKURA,2009,RABI,Peas & beans (Pulses),24,18
West Bengal,BANKURA,2009,RABI,Rapeseed &Mustard,12255,6884
West Bengal,BANKURA,2009,RABI,Urad,10,5
West Bengal,BANKURA,2009,RABI,Wheat,8578,14576
West Bengal,BANKURA,2009,SUMMER,Moong(Green Gram),5,2
West Bengal,BANKURA,2009,SUMMER,Rice,39644,102938
West Bengal,BANKURA,2009,ANNUAL,Dry chillies,1444,1381
West Bengal,BANKURA,2009,ANNUAL,Groundnut,279,331
West Bengal,BANKURA,2009,ANNUAL,Potato,25872,539008
West Bengal,BANKURA,2009,ANNUAL,Sannhamp,230,1127
West Bengal,BANKURA,2009,ANNUAL,Sesamum,19478,11338
West Bengal,BANKURA,2009,ANNUAL,Sugarcane,18,988
West Bengal,BANKURA,2009,ANNUAL,Tobacco,52,38
West Bengal,BANKURA,2009,ANNUAL,Turmeric,292,512
West Bengal,BANKURA,2009,WINTER,Rice,287815,802518
West Bengal,BANKURA,2010,AUTUMN,Rice,15721,39188
West Bengal,BANKURA,2010,KHARIF,Bajra,3,2
West Bengal,BANKURA,2010,KHARIF,Cotton(lint),10,4
West Bengal,BANKURA,2010,KHARIF,Dry ginger,225,421
West Bengal,BANKURA,2010,KHARIF,Jute,3,54
West Bengal,BANKURA,2010,KHARIF,Maize,783,1512
West Bengal,BANKURA,2010,KHARIF,Mesta,1,10
West Bengal,BANKURA,2010,KHARIF,Moong(Green Gram),27,10
West Bengal,BANKURA,2010,KHARIF,Niger seed,66,21
West Bengal,BANKURA,2010,KHARIF,Other Kharif pulses,90,39
West Bengal,BANKURA,2010,KHARIF,Small millets,357,380
West Bengal,BANKURA,2010,KHARIF,Soyabean,14,9
West Bengal,BANKURA,2010,KHARIF,Sunflower,99,143
West Bengal,BANKURA,2010,KHARIF,Urad,42,10
West Bengal,BANKURA,2010,RABI,Arhar/Tur,21,7
West Bengal,BANKURA,2010,RABI,Gram,35,25
West Bengal,BANKURA,2010,RABI,Horse-gram,57,18
West Bengal,BANKURA,2010,RABI,Khesari,2,1
West Bengal,BANKURA,2010,RABI,Linseed,78,16
West Bengal,BANKURA,2010,RABI,Masoor,350,218
West Bengal,BANKURA,2010,RABI,Moong(Green Gram),58,29
West Bengal,BANKURA,2010,RABI,Peas & beans (Pulses),56,71
West Bengal,BANKURA,2010,RABI,Rapeseed &Mustard,10634,7688
West Bengal,BANKURA,2010,RABI,Urad,10,5
West Bengal,BANKURA,2010,RABI,Wheat,6773,12475
West Bengal,BANKURA,2010,SUMMER,Rice,55091,127113
West Bengal,BANKURA,2010,ANNUAL,Arecanut,30,31
West Bengal,BANKURA,2010,ANNUAL,Dry chillies,1367,1661
West Bengal,BANKURA,2010,ANNUAL,Groundnut,166,239
West Bengal,BANKURA,2010,ANNUAL,Potato,28054,650235
West Bengal,BANKURA,2010,ANNUAL,Sannhamp,189,1004
West Bengal,BANKURA,2010,ANNUAL,Sesamum,15427,11285
West Bengal,BANKURA,2010,ANNUAL,Sugarcane,13,573
West Bengal,BANKURA,2010,ANNUAL,Tobacco,46,37
West Bengal,BANKURA,2010,ANNUAL,Turmeric,289,510
West Bengal,BANKURA,2010,WINTER,Rice,316127,847144
West Bengal,BANKURA,2011,AUTUMN,Rice,20337,53240
West Bengal,BANKURA,2011,KHARIF,Cotton(lint),10,4
West Bengal,BANKURA,2011,KHARIF,Dry ginger,270,484
West Bengal,BANKURA,2011,KHARIF,Jute,35,622
West Bengal,BANKURA,2011,KHARIF,Maize,775,2100
West Bengal,BANKURA,2011,KHARIF,Mesta,1,10
West Bengal,BANKURA,2011,KHARIF,Moong(Green Gram),45,17
West Bengal,BANKURA,2011,KHARIF,Niger seed,20,6
West Bengal,BANKURA,2011,KHARIF,Other Kharif pulses,55,21
West Bengal,BANKURA,2011,KHARIF,Small millets,415,444
West Bengal,BANKURA,2011,KHARIF,Soyabean,3,1
West Bengal,BANKURA,2011,KHARIF,Sunflower,80,122
West Bengal,BANKURA,2011,KHARIF,Urad,2,1
West Bengal,BANKURA,2011,RABI,Arhar/Tur,13,8
West Bengal,BANKURA,2011,RABI,Gram,43,17
West Bengal,BANKURA,2011,RABI,Horse-gram,59,20
West Bengal,BANKURA,2011,RABI,Khesari,4,5
West Bengal,BANKURA,2011,RABI,Linseed,8,1
West Bengal,BANKURA,2011,RABI,Masoor,172,132
West Bengal,BANKURA,2011,RABI,Peas & beans (Pulses),19,11
West Bengal,BANKURA,2011,RABI,Rapeseed &Mustard,10568,6326
West Bengal,BANKURA,2011,RABI,Urad,15,6
West Bengal,BANKURA,2011,RABI,Wheat,5974,12850
West Bengal,BANKURA,2011,SUMMER,Moong(Green Gram),11,4
West Bengal,BANKURA,2011,SUMMER,Rice,50430,139200
West Bengal,BANKURA,2011,ANNUAL,Arecanut,34,28
West Bengal,BANKURA,2011,ANNUAL,Dry chillies,1534,1656
West Bengal,BANKURA,2011,ANNUAL,Groundnut,248,338
West Bengal,BANKURA,2011,ANNUAL,Potato,35619,456376
West Bengal,BANKURA,2011,ANNUAL,Sannhamp,207,1002
West Bengal,BANKURA,2011,ANNUAL,Sesamum,31294,19677
West Bengal,BANKURA,2011,ANNUAL,Sugarcane,9,662
West Bengal,BANKURA,2011,ANNUAL,Tobacco,33,35
West Bengal,BANKURA,2011,ANNUAL,Turmeric,295,449
West Bengal,BANKURA,2011,WINTER,Rice,336129,945567
West Bengal,BANKURA,2012,AUTUMN,Rice,20445,55077
West Bengal,BANKURA,2012,AUTUMN,Sesamum,80,70
West Bengal,BANKURA,2012,KHARIF,Cotton(lint),650,949
West Bengal,BANKURA,2012,KHARIF,Dry ginger,270,484
West Bengal,BANKURA,2012,KHARIF,Garlic,10,100
West Bengal,BANKURA,2012,KHARIF,Groundnut,95,93
West Bengal,BANKURA,2012,KHARIF,Jute,45,752
West Bengal,BANKURA,2012,KHARIF,Maize,100,100
West Bengal,BANKURA,2012,KHARIF,Moong(Green Gram),10,4
West Bengal,BANKURA,2012,KHARIF,Niger seed,5,2
West Bengal,BANKURA,2012,KHARIF,Other Kharif pulses,10,5
West Bengal,BANKURA,2012,KHARIF,Sannhamp,197,999
West Bengal,BANKURA,2012,KHARIF,Small millets,425,477
West Bengal,BANKURA,2012,KHARIF,Soyabean,3,1
West Bengal,BANKURA,2012,KHARIF,Sunflower,326,617
West Bengal,BANKURA,2012,KHARIF,Urad,18,6
West Bengal,BANKURA,2012,RABI,Arhar/Tur,15,7
West Bengal,BANKURA,2012,RABI,Gram,55,50
West Bengal,BANKURA,2012,RABI,Groundnut,53,74
West Bengal,BANKURA,2012,RABI,Horse-gram,26,12
West Bengal,BANKURA,2012,RABI,Khesari,1,1
West Bengal,BANKURA,2012,RABI,Linseed,115,17
West Bengal,BANKURA,2012,RABI,Maize,20,55
West Bengal,BANKURA,2012,RABI,Masoor,125,160
West Bengal,BANKURA,2012,RABI,Moong(Green Gram),42,24
West Bengal,BANKURA,2012,RABI,Peas & beans (Pulses),3,2
West Bengal,BANKURA,2012,RABI,Rapeseed &Mustard,10562,8098
West Bengal,BANKURA,2012,RABI,Wheat,3497,7787
West Bengal,BANKURA,2012,SUMMER,Groundnut,272,416
West Bengal,BANKURA,2012,SUMMER,Maize,173,553
West Bengal,BANKURA,2012,SUMMER,Moong(Green Gram),11,9
West Bengal,BANKURA,2012,SUMMER,Rice,67600,192173
West Bengal,BANKURA,2012,SUMMER,Sesamum,28366,20697
West Bengal,BANKURA,2012,ANNUAL,Arecanut,34,28
West Bengal,BANKURA,2012,ANNUAL,Dry chillies,1534,1656
West Bengal,BANKURA,2012,ANNUAL,Potato,41900,941729
West Bengal,BANKURA,2012,ANNUAL,Sugarcane,14,1093
West Bengal,BANKURA,2012,ANNUAL,Tobacco,39,41
West Bengal,BANKURA,2012,ANNUAL,Turmeric,295,449
West Bengal,BANKURA,2012,WINTER,Rice,328783,926283
West Bengal,BANKURA,2012,WINTER,Sesamum,182,110
West Bengal,BANKURA,2013,AUTUMN,Maize,302,367
West Bengal,BANKURA,2013,AUTUMN,Rice,20880,55169
West Bengal,BANKURA,2013,AUTUMN,Sesamum,67,77
West Bengal,BANKURA,2013,KHARIF,Cotton(lint),332,242
West Bengal,BANKURA,2013,KHARIF,Dry ginger,270,424
West Bengal,BANKURA,2013,KHARIF,Groundnut,109,118
West Bengal,BANKURA,2013,KHARIF,Jute,2,33
West Bengal,BANKURA,2013,KHARIF,Niger seed,8,6
West Bengal,BANKURA,2013,KHARIF,Sannhamp,216,1158
West Bengal,BANKURA,2013,KHARIF,Small millets,77,104
West Bengal,BANKURA,2013,KHARIF,Soyabean,4,1
West Bengal,BANKURA,2013,KHARIF,Sunflower,601,1226
West Bengal,BANKURA,2013,KHARIF,Urad,9,3
West Bengal,BANKURA,2013,RABI,Arhar/Tur,6,3
West Bengal,BANKURA,2013,RABI,Gram,15,18
West Bengal,BANKURA,2013,RABI,Groundnut,62,80
West Bengal,BANKURA,2013,RABI,Horse-gram,23,11
West Bengal,BANKURA,2013,RABI,Linseed,4,
West Bengal,BANKURA,2013,RABI,Maize,5,13
West Bengal,BANKURA,2013,RABI,Masoor,178,141
West Bengal,BANKURA,2013,RABI,Moong(Green Gram),22,11
West Bengal,BANKURA,2013,RABI,Peas & beans (Pulses),11,8
West Bengal,BANKURA,2013,RABI,Rapeseed &Mustard,14605,10727
West Bengal,BANKURA,2013,RABI,Wheat,3912,7787
West Bengal,BANKURA,2013,SUMMER,Groundnut,437,762
West Bengal,BANKURA,2013,SUMMER,Maize,89,180
West Bengal,BANKURA,2013,SUMMER,Moong(Green Gram),9,22
West Bengal,BANKURA,2013,SUMMER,Rice,46705,128304
West Bengal,BANKURA,2013,SUMMER,Sesamum,27736,14698
West Bengal,BANKURA,2013,ANNUAL,Arecanut,34,28
West Bengal,BANKURA,2013,ANNUAL,Dry chillies,1534,1676
West Bengal,BANKURA,2013,ANNUAL,Potato,32649,233454
West Bengal,BANKURA,2013,ANNUAL,Sugarcane,26,3169
West Bengal,BANKURA,2013,ANNUAL,Tobacco,11,3
West Bengal,BANKURA,2013,ANNUAL,Turmeric,295,449
West Bengal,BANKURA,2013,WINTER,Rice,303565,842313
West Bengal,BANKURA,2013,WINTER,Sesamum,267,176
West Bengal,BANKURA,2014,AUTUMN,Groundnut,147,127
West Bengal,BANKURA,2014,AUTUMN,Maize,5,7
West Bengal,BANKURA,2014,AUTUMN,Rice,13467,40636
West Bengal,BANKURA,2014,AUTUMN,Sesamum,27,16
West Bengal,BANKURA,2014,KHARIF,Bajra,6,7
West Bengal,BANKURA,2014,KHARIF,Moong(Green Gram),50,28
West Bengal,BANKURA,2014,KHARIF,Niger seed,2,1
West Bengal,BANKURA,2014,KHARIF,Sannhamp,143,738
West Bengal,BANKURA,2014,KHARIF,Small millets,341,409
West Bengal,BANKURA,2014,KHARIF,Sunflower,161,85
West Bengal,BANKURA,2014,KHARIF,Urad,2,
West Bengal,BANKURA,2014,RABI,Gram,27,19
West Bengal,BANKURA,2014,RABI,Groundnut,15,14
West Bengal,BANKURA,2014,RABI,Horse-gram,13,6
West Bengal,BANKURA,2014,RABI,Linseed,16,1
West Bengal,BANKURA,2014,RABI,Maize,26,83
West Bengal,BANKURA,2014,RABI,Masoor,130,140
West Bengal,BANKURA,2014,RABI,Moong(Green Gram),8,4
West Bengal,BANKURA,2014,RABI,Peas & beans (Pulses),5,6
West Bengal,BANKURA,2014,RABI,Potato,32814,1350135
West Bengal,BANKURA,2014,RABI,Rapeseed &Mustard,14397,10967
West Bengal,BANKURA,2014,RABI,Wheat,4129,9868
West Bengal,BANKURA,2014,SUMMER,Groundnut,462,799
West Bengal,BANKURA,2014,SUMMER,Maize,141,298
West Bengal,BANKURA,2014,SUMMER,Moong(Green Gram),2,1
West Bengal,BANKURA,2014,SUMMER,Rice,45623,119400
West Bengal,BANKURA,2014,SUMMER,Sesamum,21513,12325
West Bengal,BANKURA,2014,ANNUAL,Sugarcane,10,831
West Bengal,BANKURA,2014,ANNUAL,Tobacco,10,8
West Bengal,BANKURA,2014,WINTER,Rice,318205,844882
West Bengal,BANKURA,2014,WINTER,Sesamum,121,76
West Bengal,BANKURA,2015,AUTUMN,Groundnut,170,134
West Bengal,BANKURA,2015,AUTUMN,Maize,151,316
West Bengal,BANKURA,2015,AUTUMN,Rice,12991,29828
West Bengal,BANKURA,2015,AUTUMN,Sesamum,43,25
West Bengal,BANKURA,2015,KHARIF,Bajra,2,2
West Bengal,BANKURA,2015,KHARIF,Horse-gram,46,27
West Bengal,BANKURA,2015,KHARIF,Jute,6,117
West Bengal,BANKURA,2015,KHARIF,Mesta,49,13
